1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.045324288904419e-13,0.0,0.0,6.358670360008565e-38,0.0,5.2709543436099926e-17,1.609122465942624e-15,8.842748931781222e-19,2.979479346326406e-28
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999992847442627,9.847411774899228e-11,8.402429418024396e-38,2.22334709654756e-33,2.2878782907398877e-31,0.0,4.651793815597938e-14,7.833502726692365e-13,2.6409093079157904e-14,2.2938036707247932e-23
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999889731407166,6.2609304407601485e-09,6.284565948422674e-30,4.374222934242822e-27,7.336944816123223e-25,4.956973631231106e-31,8.85251680987631e-12,1.389775516891234e-10,2.5370169853822233e-10,8.79588501417703e-19
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.272751922519181e-14,0.0,0.0,0.0,0.0,6.3782656263045134e-18,4.0805446951017415e-16,2.6262852616648503e-19,2.959573160116135e-30
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999980926513672,5.824017379474355e-10,1.319188921181808e-35,1.0047679022975601e-31,1.1827966345770532e-29,3.554978961206355e-37,3.5841688232791935e-13,4.106043630103251e-12,3.106754220202901e-13,9.823813847252482e-22
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999953031539917,4.503247197362725e-08,4.610242721513962e-26,4.297141498626882e-24,1.1239368069904156e-21,5.570990409081206e-27,9.688216895398227e-11,1.7359832460428493e-09,2.3293216244724135e-08,1.1716806912532744e-16
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.465400202441472e-14,0.0,0.0,0.0,0.0,2.1303303845979294e-19,1.1439444650465343e-17,3.0997025831033857e-22,1.3252040182992281e-31
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999904632568359,4.981862478103949e-09,1.4662914347128873e-30,1.4193870652610657e-27,2.152920972079089e-25,8.935636093969174e-32,6.579811782231326e-12,1.0586616999708198e-10,1.1455097287393912e-10,3.627395849149696e-19
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999944567680359,2.54985477177172e-09,7.715200683936631e-33,1.886142488685349e-29,2.5729050868963123e-27,2.6447139750238517e-34,2.42641605592564e-12,3.114879881804811e-11,7.160514368942383e-12,3.3638385284022846e-20
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999765157699585,1.7014007980264978e-08,7.259288813204742e-28,2.2424527405171475e-25,3.355413549470332e-23,4.818491350099717e-29,3.1160980046296416e-11,5.891522825152151e-10,2.52352472251971e-09,6.405550178809575e-18
