1.0,0.0,0.9999847412109375,1.55651978275273e-05
1.0,0.0,0.9999694228172302,3.115431172773242e-05
1.0,0.0,0.999980628490448,1.97965964616742e-05
1.0,0.0,0.9999870657920837,1.3184706403990276e-05
1.0,0.0,0.9999845623970032,1.5769488527439535e-05
1.0,0.0,0.9999833703041077,1.701583641988691e-05
1.0,0.0,0.9999831318855286,1.7213587852893397e-05
1.0,0.0,0.9999591708183289,4.168990926700644e-05
1.0,0.0,0.9999886155128479,1.1623172213148791e-05
1.0,0.0,0.9999861717224121,1.4138880942482501e-05
1.0,0.0,0.9999867081642151,1.358277313556755e-05
1.0,0.0,0.9999892711639404,1.094732760975603e-05
1.0,0.0,0.9999880194664001,1.2260933544894215e-05
1.0,0.0,0.9999864101409912,1.3869197573512793e-05
1.0,0.0,0.9999932646751404,6.9136781348788645e-06
1.0,0.0,0.999991238117218,8.994392374006566e-06
1.0,0.0,0.9999898076057434,1.0439346624480095e-05
1.0,0.0,0.9999770522117615,2.346023939026054e-05
1.0,0.0,0.9999765157699585,2.3950424292706884e-05
1.0,0.0,0.9999722242355347,2.834036058629863e-05
1.0,0.0,0.9999643564224243,3.634138556662947e-05
1.0,0.0,0.99997478723526,2.5731911591719836e-05
1.0,0.0,0.9999901056289673,1.0135645425179973e-05
1.0,0.0,0.9999626874923706,3.813993316725828e-05
1.0,0.0,0.9999831318855286,1.7205004041898064e-05
1.0,0.0,0.9999780654907227,2.237957960460335e-05
1.0,0.0,0.9999896883964539,1.0521714102651458e-05
1.0,0.0,0.999988317489624,1.191847422887804e-05
1.0,0.0,1.0,3.072623400157681e-08
1.0,0.0,0.9999617338180542,3.9055757952155545e-05
1.0,0.0,0.9999918341636658,8.366599104192574e-06
1.0,0.0,0.9999790787696838,2.1411820853245445e-05
1.0,0.0,0.999988317489624,1.1925831131520681e-05
1.0,0.0,0.9999902248382568,1.000803240458481e-05
1.0,0.0,0.999972939491272,2.7611235054791905e-05
1.0,0.0,0.9999873638153076,1.2925652299600188e-05
1.0,0.0,0.9999592900276184,4.157417788519524e-05
1.0,0.0,0.999970555305481,3.0000697734067217e-05
1.0,0.0,0.9999884963035583,1.1769133379857522e-05
1.0,0.0,0.9999954104423523,4.696012638305547e-06
1.0,0.0,0.9999855756759644,1.474456257710699e-05
1.0,0.0,0.9999877214431763,1.2559174138004892e-05
1.0,0.0,0.9999754428863525,2.5111074137385003e-05
1.0,0.0,0.9999818801879883,1.8481061488273554e-05
1.0,0.0,0.999999463558197,5.40590008313302e-07
1.0,0.0,0.9999876618385315,1.2579814210766926e-05
1.0,0.0,0.9999884366989136,1.184416760224849e-05
1.0,0.0,0.9999896883964539,1.0549515536695253e-05
1.0,0.0,0.9999825954437256,1.7788132026907988e-05
1.0,0.0,0.9999912977218628,8.901675755623728e-06
1.0,0.0,0.9999859929084778,1.4315698535938282e-05
1.0,0.0,0.9999595880508423,4.1269704524893314e-05
1.0,0.0,0.9999873638153076,1.2901243280794006e-05
1.0,0.0,0.9999895095825195,1.0745401596068405e-05
1.0,0.0,0.99998939037323,1.0836196452146396e-05
1.0,0.0,0.9999914169311523,8.769128726271447e-06
1.0,0.0,0.999982476234436,1.790128408174496e-05
1.0,0.0,0.9999866485595703,1.3639056305692066e-05
1.0,0.0,0.9999931454658508,7.035482667561155e-06
1.0,0.0,0.9999939203262329,6.237675734155346e-06
1.0,0.0,0.9999866485595703,1.3659074284078088e-05
1.0,0.0,0.9999898672103882,1.0331588782719336e-05
1.0,0.0,0.9999818205833435,1.8544087652117014e-05
1.0,0.0,0.9999896883964539,1.0542726158746518e-05
1.0,0.0,0.0,1.0
1.0,0.0,0.9999780654907227,2.237998523924034e-05
1.0,0.0,0.9999746680259705,2.5849303710856475e-05
1.0,0.0,0.9999909400939941,9.272638635593466e-06
1.0,0.0,0.9999644756317139,3.629286220530048e-05
1.0,0.0,0.9999632239341736,3.743049455806613e-05
1.0,0.0,0.9999681115150452,3.250324880355038e-05
1.0,0.0,0.9999829530715942,1.7411310182069428e-05
1.0,0.0,0.9999901652336121,1.0069639756693505e-05
1.0,0.0,0.9999890327453613,1.1187722520844545e-05
1.0,0.0,0.9999884963035583,1.174910539702978e-05
1.0,0.0,0.99998939037323,1.0818600458151195e-05
1.0,0.0,0.9999892115592957,1.105130013456801e-05
1.0,0.0,0.9999887347221375,1.1523222383402754e-05
1.0,0.0,0.9999905228614807,9.673597560322378e-06
1.0,0.0,0.9999892115592957,1.1003891813743394e-05
1.0,0.0,0.9999907612800598,9.441017027711496e-06
1.0,0.0,0.9999872446060181,1.3018731806369033e-05
1.0,0.0,0.9999839067459106,1.643633186176885e-05
1.0,0.0,0.9999905824661255,9.665989637142047e-06
1.0,0.0,0.9999867081642151,1.3597938050224911e-05
1.0,0.0,0.9999906420707703,9.582139682606794e-06
1.0,0.0,0.999992311000824,7.86740656621987e-06
1.0,0.0,0.9999740123748779,2.6480034648557194e-05
1.0,0.0,0.9999775290489197,2.2928799808141775e-05
1.0,0.0,0.9999932646751404,6.905513600941049e-06
1.0,0.0,0.9999831318855286,1.7207843484357e-05
1.0,0.0,0.9999825358390808,1.782498111424502e-05
1.0,0.0,0.9999905824661255,9.63690490607405e-06
1.0,0.0,0.999984622001648,1.5702662494732067e-05
1.0,0.0,0.9999889731407166,1.1245443602092564e-05
1.0,0.0,0.9999880790710449,1.2195722774777096e-05
1.0,0.0,0.9999786019325256,2.18814402614953e-05
1.0,0.0,0.9999921917915344,8.021513167477679e-06
1.0,0.0,0.999984860420227,1.547203464724589e-05
1.0,0.0,0.9999839067459106,1.6402134860982187e-05
1.0,0.0,0.9999846816062927,1.5620858903275803e-05
1.0,0.0,0.9999904632568359,9.734602826938499e-06
