1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.544772008936042e-20,9.145138903853206e-38,1.2255078185369668e-35,4.001110477952958e-34,0.0,9.305562234402515e-14,1.1609900501979614e-15,4.421284573261769e-13,8.733635867806734e-25
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999403953552,7.133924067193144e-18,7.048889753835808e-29,1.0836712833071269e-27,1.4832503244379632e-26,7.342295819226193e-32,5.786820328479436e-11,4.4458294684579514e-11,7.359291487318842e-08,6.037270758537185e-20
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999403953552,1.80351926034223e-17,4.4165374327173945e-29,6.825352241127507e-28,1.3543945178019774e-26,8.052218587737227e-33,1.2312330321950782e-10,5.644343673005814e-11,2.8928226925017952e-08,1.2931756540681315e-19
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.761621677551935e-18,2.6997428292058572e-30,6.939289293672484e-29,6.558495869515698e-28,3.574525185160733e-34,1.6853652154424914e-11,7.267285731527018e-12,8.931922756971744e-09,3.502763754618636e-21
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990640878677368,2.186072850518528e-11,4.665265898446819e-17,1.8030376757896015e-17,1.328089110142264e-15,1.043190686962096e-19,9.92991408566013e-06,0.0004377562436275184,0.0010398478480055928,3.953721516847253e-10
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.162509177956625e-18,2.236029762237971e-32,6.083010702934637e-31,2.253355639136464e-29,7.301494795372517e-38,1.082830786841571e-11,1.1624231308418609e-12,3.5990535551810865e-10,3.3137832769090294e-21
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.338893598675958e-18,1.1488123923001478e-31,2.747157757419721e-30,8.959986426532616e-29,9.879548779137514e-37,1.6202249611407815e-11,2.2318212816035965e-12,9.204942919005532e-10,7.325968715928505e-21
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999998807907104,1.7929826336995294e-17,1.4965026965335403e-28,2.411191682813916e-27,3.06194757987822e-26,6.982693877147218e-32,1.2835781049158612e-10,9.340393736234631e-11,6.204773939089137e-08,1.3204129021819127e-19
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999403953552,9.195431034423312e-18,1.4596453025007958e-29,2.421781793799118e-28,4.2989552809002355e-27,2.445467039711001e-33,5.836402194869805e-11,2.3721219433170404e-11,1.936250093592662e-08,4.468192177702773e-20
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999403953552,5.872146069527205e-18,1.3621490111113915e-29,3.345257016930534e-28,3.036241075871116e-27,2.7071537553811354e-33,3.6330053548860874e-11,1.9462924327751097e-11,1.688907502739312e-08,1.199509550444134e-20
