1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999403953552,5.8537025893201644e-08,8.1784621867677375e-25,1.5373401294319663e-15,1.1064317051532463e-13,3.4630720364087905e-17,5.671914197502863e-16,6.986388030594259e-12,2.1069517658345305e-13,1.191137574858836e-13
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999791979789734,9.810156598177855e-08,4.606341770229665e-18,3.028877279195874e-12,2.652655699264539e-11,5.258014943582134e-12,1.067400074578062e-11,3.194455899802051e-08,1.6178937585209496e-05,2.7103033359288098e-12
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999983310699463,6.094135329703931e-08,1.5832348399777188e-20,2.05042525926874e-13,2.482834250694399e-12,4.4275357441751415e-14,3.960946425452666e-13,2.470786686359361e-09,7.227984610835847e-08,3.4051713814105267e-13
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996490478515625,4.949043841406819e-07,1.6311613103181153e-15,4.091161437402846e-11,2.7840518779242984e-10,1.5436585343309162e-10,3.875526843888366e-10,4.0770217424324073e-07,0.0009359943214803934,2.6733077557183904e-11
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999998807907104,6.059951207504355e-09,1.6963202633382178e-23,7.113200578957955e-15,8.568403690560611e-14,2.260093808626715e-16,6.155985162408341e-15,1.2229244006345397e-10,9.404307332872008e-10,6.6964722273701e-15
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999637007713318,2.0048866645083763e-05,6.601227528206752e-17,1.7183898401440523e-11,6.207384606327082e-10,8.354219399597795e-11,5.782914425100927e-11,4.524374830339184e-08,5.510015910203947e-08,3.2275382366719896e-09
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999935626983643,1.1603318625930115e-06,7.498819284784426e-19,1.5925149653844839e-12,3.5229558853488996e-11,1.5487558067614482e-12,4.011967841277553e-12,9.156249980435405e-09,4.2106620412596385e-08,3.3371600621778796e-11
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999988079071045,3.2493876034322966e-08,6.3782071420502665e-21,1.3196312532298693e-13,1.4602621412410088e-12,2.292300870605432e-14,2.2207882505610038e-13,1.8016937941567335e-09,6.35869170650949e-08,1.473065376275673e-13
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999873638153076,1.426044207164523e-07,2.165596893972004e-18,2.220090430937738e-12,2.306175563016044e-11,3.9979274231438655e-12,6.891586693674734e-12,2.0874566075690382e-08,3.891411324730143e-06,4.1127370606353075e-12
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999895095825195,1.9213540980445032e-08,3.928154583970914e-19,6.755491890712839e-13,4.535121844034817e-12,2.5569550274849584e-13,2.7244320081193374e-12,1.3912861085429995e-08,1.5658923075534403e-05,1.156665502309931e-13
